,x0,x1,x2,x3,x4,x5,y
0,0.16058039250007927,1.1398441771538144,0.9409441435499407,-0.6147824518425075,-1.1717823245208536,-3.0821154196517213,0
1,-0.8408351585552081,1.2324675156370457,-0.3453588011720701,-0.8284064265805342,-2.7528279967987688,0.5337937256491068,0
2,-0.005421080510962323,0.6462414413055486,-1.2406340745543056,0.11418344267257921,0.13546046544718437,0.257622468240035,0
3,0.708253862790049,1.908178248418068,1.3153198509695425,-0.476435064844984,-1.8670146118909487,-2.380878283528557,0
4,1.514787386201288,0.3209504323736394,0.766862784281252,1.201710529329751,-1.6208663525817237,-0.5099581312617899,1
5,-1.3394531151223659,1.039932457251931,-0.5919599111024767,0.04485791151845764,-0.5119745295896665,-1.4965073585279902,0
6,-1.3878707016004144,-0.6074857468547394,-0.6831337708404663,0.9179539397996409,-0.16494369002967746,1.2395333056023632,0
7,-1.227005506968816,2.4486666175148155,-1.0339138889653834,-0.4589868094563687,0.18023873486746234,-1.086648273141744,0
8,-3.0261082234133774,2.693879435958425,1.1480718623989263,-0.5703531859107356,-0.7163292235447223,-1.8371943267312605,0
9,0.38726427842293787,1.1141547340116171,-0.13233680546911053,0.7259517837286323,-0.14137299342648824,0.469508646482363,0
10,-1.0059206291208027,1.1409051538380819,0.7157669054616473,1.7902481211914296,-0.5627954191713831,-0.27216960365306403,1
11,1.4850440408599743,1.0993393962824802,-0.18743011999163817,-0.28656886566024836,-1.0083100273094472,-0.2638450129256783,1
12,-0.6025940051490464,2.8487328417095075,1.585938375538035,-1.3401862498406518,-0.7435532423143983,-0.32491252666655596,1
13,-0.3055577159914855,0.8550451340485316,1.0537505838332466,-0.4705501406603072,-0.6172760183585831,-0.5994508282241118,1
14,0.27630228527030976,0.9611591160026034,-0.31011031273559675,1.4140767357278856,-2.104316255410086,-1.6647515025047315,0
15,-1.129145174420334,-0.5935273402693841,1.3853666757434504,-0.13309384428812426,-1.0917326191739332,-1.810825922066185,0
16,0.03400591932208863,1.3674768853260282,0.8533026067121255,-0.5140695725599916,-1.4395225020180165,-1.2842688744645399,0
17,-2.0347211937596192,2.606647629689459,1.3071202303524925,-0.5486440135941455,0.5429295253009672,-0.1398296161195851,1
18,-1.5193788832280462,-0.03624810390503852,1.1886441633160314,0.7054650610099366,0.19913994293122583,0.6798194678489655,0
19,-0.025694772399469767,2.7552984572861705,-1.0573334984263623,-0.9472354482851828,-0.4564090951370208,0.43921413122344566,0
20,-0.2254083582804288,1.3538547088948514,-0.08935473969642838,-1.688005489088907,-2.5145473967298413,-0.7724580483268464,0
21,0.10236390911024795,0.95822515169113,-0.5616093927225294,-0.1400137217009238,-2.0305142775948792,1.3784782606120782,0
22,-0.07755815234824137,1.6382189872634925,0.3925953140641725,-0.49058545055072955,-0.23594429429223945,-1.8168739370394777,0
23,0.11824139934663508,-0.12251684742156099,1.2104237730618803,0.44474026083530754,-0.9858036487955972,-0.021426572655985243,1
24,0.935767714922692,0.5981267906204588,1.8946074378502482,-0.3435920352894829,0.047484605613266395,-0.6453011394131319,1
25,-1.5218659257743958,1.2041905032290832,1.198286670369718,-1.1991872340551712,0.33091873659599247,1.4268447595928666,0
26,-0.36214582365397535,-0.002479028644957415,-0.2715420589669564,1.4334101436045106,0.40334740147914205,-0.0788728384204177,0
27,0.5599282946575849,1.359954278816081,0.2282231465974521,-1.0482804711422875,-1.5304365126517205,-1.5454688690336336,0
28,1.0654250752142445,-2.0072321316606714,-0.7587623951153648,-0.7183153279643866,-1.507677741982517,-0.3517480081416992,1
29,-0.6602282364009963,1.907353124616249,-0.6635082153302285,1.3252259616476423,-0.5334690535198758,-1.024563549205768,0
30,-0.8370983962035939,2.0182382571731807,-0.27748331961975126,-0.8568327879696365,-2.122008579768229,-0.9906858703063968,0
31,-0.8773083370210017,0.24948918685505395,0.27160533280277177,0.15983751458031353,-1.0092067400419675,-0.1483430813644836,0
32,-0.17705632789439463,2.0950151482960946,-0.8765007577436266,-0.12250930949468303,-0.5436526996800481,-2.5217167269570293,0
33,-1.5173001680028506,1.3962487785151052,1.4604802084789883,0.47772428596662947,-0.684185785407341,-1.0839213060465684,0
34,0.7116684516789495,0.18124060114378815,0.41375819903287375,1.737745920081534,-1.86166236189262,0.09458416735763064,1
35,-1.3292839261001403,1.384093638861139,-0.20416130789392595,1.1660615895613247,-0.9125177607057798,-1.7464614487486325,0
36,-1.5909821644341111,-0.33005864002679286,0.147204247823693,-0.08778333522125947,-2.4414318124258596,-0.8358099231829049,0
37,-1.0722065580254458,2.811864244953246,-0.5250165546632024,-0.8109507894722718,-1.3901832051907062,-1.8861917122888674,0
38,-1.2191270522283646,0.39758462756297586,0.07597887503150136,1.7922937640376815,-0.09015171447798709,-0.3589668943587183,0
39,-0.7332951144943908,0.8982323879686558,2.4733800716428167,0.4635524605562047,0.43717585086643473,0.815779154614678,1
40,-0.7694170989296217,0.40837611634949794,-1.1022774834729294,0.709391787555233,-0.31779308429478986,-0.26156824306665216,0
41,0.12172842417478008,1.0679217399349568,2.006724250902586,0.4407920455308434,-1.0921198785944297,-0.6862160864494876,1
42,0.04133284727099429,1.0382746208076876,0.5108737426412011,-0.4546971554625038,-2.02134231515051,1.008441020573145,0
43,-0.4593858151039979,2.0797454902529413,0.31529085040396937,0.109673180276696,1.2730104039834456,-2.03248956488623,0
44,0.055772937308138704,0.5608055615916552,0.9584543719751835,-1.1865118355305286,0.6102004323287769,-0.8710454443212845,1
45,-1.6677064094210883,-0.36467372083129224,0.8589592451992099,-1.077286804597621,-0.8233227597472035,0.6832604369756254,0
46,0.09795359714791052,2.8891659722305865,-0.42077464408491627,-0.4470358318325224,-0.07851238835155461,-0.4616271940787711,0
47,-0.08596288689625034,2.0335254936545217,0.295848237573643,0.34731205830181233,-0.7818083353384935,0.11471661311010306,1
48,-1.0556715760244129,2.4597235695922803,1.2543789601582798,0.7178294650223528,0.5479804831129764,-2.7080673738508203,0
49,-0.46203365802013463,2.1209298560177015,-0.8383493558783857,1.4114606044551699,-2.5613634670311636,-0.5429086729663726,0
50,0.29102222278774736,0.7784082500966527,-2.8533304376660347,-1.3905678393222538,-1.1614189562020243,0.5905853339920843,0
51,-0.9219215076164133,1.9892203242569413,0.027907666527590635,-0.43989485646494164,-0.16145960100702084,-2.2306929493001237,0
52,-0.1301042915881369,0.27742907555181395,-0.22819962864302312,-1.6023132930444355,-1.0469912204718792,0.5481778075568378,0
53,-0.10214941305585878,2.757407534626248,0.9949747129848123,3.4126911646069056,-0.35590359816603834,-0.45245874803950437,1
54,1.7343494424602663,0.997637654346807,0.852929914840085,0.5216370491409852,-1.500381126115939,-0.6371899360132894,1
55,0.0002189811122725871,1.7166112216076086,-0.4094087858766111,1.4636380423536919,-0.682725569975007,0.15136829460413725,0
56,-0.578457429647793,0.709221686944188,0.3570354332142553,0.8237715775951603,-1.6008914694828105,-1.19458807158611,0
57,0.1358887583839276,1.9924090380057993,2.476258329323575,1.2210265145010546,-0.4386541234733981,0.35707751475715876,1
58,-0.4401000974641951,0.7452347127226366,0.23906765268728847,-0.4301441980816285,-0.47052363838928457,-0.6218698441785929,0
59,-1.1559034489281395,2.419070183876084,0.8544992080985818,2.2431477744088943,-1.0062228834249927,-2.2955918829444824,0
60,-0.06000323816156433,0.8650980047774905,0.610923182009498,-0.32481460162591924,2.3888976510653768,0.6721049408527182,1
61,-0.5483645169495077,2.985499886472322,-0.437311823997504,1.168868679362535,-1.7196610388834586,-0.18366678469827358,0
62,2.103252524268873,0.5191269544899604,1.4647641590509035,2.2744867329463467,0.0927430267892807,-1.4760299985035346,1
63,0.20228315497429394,1.5989761476983972,-0.5822693157017163,1.1674840215887174,-0.40304832229984366,0.5078481976149245,0
64,-0.2656972600126491,2.40946384213711,2.1376046396242674,-0.033915189467013135,-1.948241444366243,-1.4321197250136457,0
65,-1.1668642773998463,0.8478494225230062,-0.4707273182700277,1.0672559183504098,0.8485541451665737,-1.5331062745209878,0
66,0.5419602571616436,0.5356601946534334,-0.8257314220199679,0.4045732001960628,-1.388153035631594,-1.2596356293975317,0
67,-0.2063675967341237,-0.4646854681138526,1.5219485974616027,0.279161302923612,-2.4561196308683586,-0.9886853197712773,0
68,-0.43265329992118085,-0.03995287331943287,-1.4305932668494927,0.037278294814728774,-0.36247760679050933,0.41157350500007484,0
69,-0.41925739654246585,1.1408956016002674,-0.9068541612061956,1.792237176480088,-0.7002392526173028,-0.4040830717228731,0
70,-0.38308911794964684,0.9737075782041212,-1.0362339778241259,-0.5815200744263616,0.6631101732980123,0.1981802292572009,0
71,-0.25752367278863975,0.8775848446837159,-0.05540343846773277,1.829205816764294,-0.3916673536114593,-0.5932724834946881,0
72,0.5841367468016847,0.1379342995242886,1.2204604986061836,0.6696332444647362,0.4015295580965563,0.4686839286708713,1
73,1.0068187051983848,0.1828302104723003,0.08953296892143087,-0.26759610716194976,-2.0213948645646953,-1.6368428309509377,0
74,-0.6326410589084264,0.6165494375805671,1.64748990716476,0.5883253535903263,-1.6294693993175597,-0.13158964050397337,1
75,0.4675310364710248,3.650436347582498,-0.3544441917220701,0.7517401583819976,0.8080568352781603,1.030232544476842,0
76,0.5918548099816997,-0.06805542048986468,0.8200689885993387,-0.46928583738881025,-0.538893005932565,-1.6864470890789434,1
77,-1.8976314914485473,0.8721375501179239,0.19487685524953174,-1.7662851143875988,0.9414300325076592,-0.5810079159620835,0
78,-0.7854249164286664,0.17581774029614805,0.2436754782880524,-0.39252942938556734,-0.00603498111187839,-0.6573964945292441,0
79,1.335097053840077,-0.3363868860070167,2.597021258279077,-1.7547708311284287,-0.8397478141507103,-0.09969375284301818,1
80,0.22231786226826983,0.8285997001629596,-0.3828058344455948,-1.3175302562917914,-1.134477671182148,0.16838783499587762,0
81,-0.1769710323104661,0.8694629219393969,-0.009479182876939107,-0.46738782071677654,-0.37197688615892316,-0.6353048253430803,0
82,-2.5500151115207648,0.7471109054492705,0.4167162615783193,2.094858663337563,-0.6611439989346889,0.24757511320506564,0
83,0.06194588918563598,0.9671662728671198,0.19561908448542942,0.2786083934365543,-0.20337134027585213,-0.4205355704295335,1
84,-2.249264729449901,0.19611188890398412,0.9597534566383206,0.8417054219322554,-1.3664574496023487,-0.9935104223812476,0
85,1.6442288498036948,0.6382673407600057,-0.9084218539384967,-0.1083154740127224,0.36024124856014894,-1.5261874416591261,0
86,-0.012602555046904412,1.3695603456873187,1.628961661279837,-0.39652209034008346,-0.02660570065390644,1.0563462763871727,1
87,0.7728410478320291,1.5811354094519192,-1.0252563674760986,0.7562174921358464,-0.6151565902525209,-0.5969169494138653,0
88,0.19766111694657224,2.4591078846420746,1.565207464350519,-0.644190490517458,-0.05476754044321164,-1.3522788242861767,1
89,0.011763695641561378,0.39069693080341894,1.2222953098977776,-0.012636599416356115,-2.769399880881733,-0.13519898013459397,0
90,0.900061500783544,0.7183433549510747,2.3807850874563408,-0.9071230530993148,0.563477158229631,-1.114497123662789,1
91,0.12118571030158787,1.2905878084877611,0.41086723060526487,1.4208858508127007,0.4085065146957567,-1.3136882468238071,0
92,1.3758012899413066,0.8795945366450617,0.6474843963254535,2.2754610277885527,-1.3712479823327122,-0.03252563461349045,1
93,-1.6109433386158696,0.6885687300634651,-0.4974839298876965,0.14560417783380217,-0.00019887055335832127,0.3072919412016283,0
94,0.5880207381643372,0.28417542627290915,-0.09431387032322036,-0.9028372645776217,-0.24846148849490057,0.09092554418451937,1
95,-0.23421889503772458,0.5362956750240478,-0.6401575730411089,-0.7606108711011949,-1.6786167966143655,-0.9747326541476575,0
96,-0.10147860969155748,0.4069740099993795,-0.5806119057556081,0.6871577331319654,-0.7702128057684509,-2.255561331018634,0
97,-0.034144198542645915,-0.19587391481301175,-0.12487894311588588,-0.6399454626556271,-1.295837979790945,-1.2271336624765734,0
98,0.8899762148449992,-0.4624393208095092,0.8637678012396612,-0.48344947818495365,-1.0567659843039956,0.25793000131184307,1
99,-0.9177133645804025,-0.8000066097710701,1.4239542274218824,0.9271434029397349,0.8638172001833091,-1.6046529787495007,1
100,0.4181613499566239,0.5592061222724138,0.6898863153977041,0.8525497287277367,-0.552894654102817,-1.6018052790686266,0
101,0.43999119508691775,0.45662177464934206,0.6030165705759358,0.15219407807002155,-1.6138526230062769,-0.8016776484090301,0
102,0.3923156562472849,1.2912937708855496,0.9422882758774995,0.23091867574762912,-0.3043183341454857,-0.8074653605839298,1
103,-0.5035540602995561,0.9133563284676549,-0.5219320821274946,0.8039764261072005,-2.1589699646527367,-0.7844491804869642,0
